PFAM	KO	PATHWAY	PATHWAY NAME
PF12769		13278	PF12769
PF17292		13279	PF17292
PF10450		13280	PF10450
PF10448		13281	PF10448
PF10114		13282	PF10114
PF05808		13283	PF05808
PF05894		13284	PF05894
PF18765		13285	PF18765
PF03833		13286	PF03833
PF01357		13287	PF01357
PF01620		13288	PF01620
PF01190		13289	PF01190
PF00659		13290	PF00659
PF18531		13291	PF18531
PF18544		13292	PF18544
PF01743		13293	PF01743
PF12626		13294	PF12626
PF12627		13295	PF12627
PF01518		13296	PF01518
PF00738		13297	PF00738
PF03364		13298	PF03364
PF10604		13299	PF10604
PF01736		13300	PF01736
PF00718		13301	PF00718
PF00761		13302	PF00761
PF06431		13303	PF06431
PF00348		13304	PF00348
PF01522		13305	PF01522
PF04748		13306	PF04748
PF15421		13307	PF15421
PF14099		13308	PF14099
PF01943		13309	PF01943
PF02719		13310	PF02719
PF13440		13311	PF13440
PF04669		13312	PF04669
PF14667		13313	PF14667
PF08485		13314	PF08485
PF02563		13315	PF02563
PF08418		13316	PF08418
PF17251		13317	PF17251
PF15229		13318	PF15229
PF09437		13319	PF09437
PF07442		13320	PF07442
PF06978		13321	PF06978
PF04831		13322	PF04831
PF08170		13323	PF08170
PF01558		13324	PF01558
PF11271		13325	PF11271
PF11565		13326	PF11565
PF00267		13327	PF00267
PF14121		13328	PF14121
PF02530		13329	PF02530
PF01459		13330	PF01459
PF13609		13331	PF13609
PF16930		13332	PF16930
PF16939		13333	PF16939
PF16956		13334	PF16956
PF16966		13335	PF16966
PF09381		13336	PF09381
PF16946		13337	PF16946
PF11389		13338	PF11389
PF07396		13339	PF07396
PF01379		13340	PF01379
PF03900		13341	PF03900
PF18206		13342	PF18206
PF09697		13343	PF09697
PF11751		13344	PF11751
PF11955		13345	PF11955
PF01855		13346	PF01855
PF13797		13347	PF13797
PF02765		13348	PF02765
PF16686		13349	PF16686
PF11404		13350	PF11404
PF09604		13351	PF09604
PF00280		13352	PF00280
PF06184		13353	PF06184
PF07244		13354	PF07244
PF08478		13355	PF08478
PF08479		13356	PF08479
PF17287		13357	PF17287
PF17243		13358	PF17243
PF13608		13359	PF13608
PF00767		13360	PF00767
PF08440		13361	PF08440
PF00157		13362	PF00157
PF07526		13363	PF07526
PF06227		13364	PF06227
PF04395		13365	PF04395
PF13168		13366	PF13168
PF13169		13367	PF13169
PF05061		13368	PF05061
PF04651		13369	PF04651
PF05767		13370	PF05767
PF05323		13371	PF05323
PF04848		13372	PF04848
PF04584		13373	PF04584
PF06086		13374	PF06086
PF05771		13375	PF05771
PF04665		13376	PF04665
PF05288		13377	PF05288
PF04948		13378	PF04948
PF04924		13379	PF04924
PF04745		13380	PF04745
PF04835		13381	PF04835
PF03286		13382	PF03286
PF10640		13383	PF10640
PF04508		13384	PF04508
PF03336		13385	PF03336
PF03287		13386	PF03287
PF04701		13387	PF04701
PF04580		13388	PF04580
PF03288		13389	PF03288
PF04805		13390	PF04805
PF04497		13391	PF04497
PF04656		13392	PF04656
PF03394		13393	PF03394
PF12575		13394	PF12575
PF04943		13395	PF04943
PF03337		13396	PF03337
PF04596		13397	PF04596
PF04708		13398	PF04708
PF04767		13399	PF04767
PF04599		13400	PF04599
PF05503		13401	PF05503
PF03003		13402	PF03003
PF04787		13403	PF04787
PF03289		13404	PF03289
PF04661		13405	PF04661
PF04713		13406	PF04713
PF04595		13407	PF04595
PF05718		13408	PF05718
PF03338		13409	PF03338
PF03339		13410	PF03339
PF04872		13411	PF04872
PF03356		13412	PF03356
PF04887		13413	PF04887
PF03291		13414	PF03291
PF03341		13415	PF03341
PF05313		13416	PF05313
PF03213		13417	PF03213
PF03395		13418	PF03395
PF03292		13419	PF03292
PF03296		13420	PF03296
PF12629		13421	PF12629
PF12630		13422	PF12630
PF03294		13423	PF03294
PF03340		13424	PF03340
PF03293		13425	PF03293
PF05320		13426	PF05320
PF05273		13427	PF05273
PF03396		13428	PF03396
PF05445		13429	PF05445
PF04490		13430	PF04490
PF04491		13431	PF04491
PF03295		13432	PF03295
PF03355		13433	PF03355
PF04441		13434	PF04441
PF05566		13435	PF05566
PF04947		13436	PF04947
PF04498		13437	PF04498
PF00550		13438	PF00550
PF14573		13439	PF14573
PF07430		13440	PF07430
PF10488		13441	PF10488
PF15276		13442	PF15276
PF05361		13443	PF05361
PF14299		13444	PF14299
PF10252		13445	PF10252
PF00481		13446	PF00481
PF13672		13447	PF13672
PF07830		13448	PF07830
PF02818		13449	PF02818
PF12577		13450	PF12577
PF04151		13451	PF04151
PF15060		13452	PF15060
PF01326		13453	PF01326
PF00823		13454	PF00823
PF18086		13455	PF18086
PF18154		13456	PF18154
PF13111		13457	PF13111
PF18156		13458	PF18156
PF18155		13459	PF18155
PF07491		13460	PF07491
PF03976		13461	PF03976
PF18188		13462	PF18188
PF18168		13463	PF18168
PF06865		13464	PF06865
PF12142		13465	PF12142
PF12143		13466	PF12143
PF15740		13467	PF15740
PF15691		13468	PF15691
PF15503		13469	PF15503
PF09184		13470	PF09184
PF08321		13471	PF08321
PF14895		13472	PF14895
PF01535		13473	PF01535
PF12854		13474	PF12854
PF13041		13475	PF13041
PF13812		13476	PF13812
PF17177		13477	PF17177
PF02006		13478	PF02006
PF01239		13479	PF01239
PF14427		13480	PF14427
PF00519		13481	PF00519
PF00524		13482	PF00524
PF00511		13483	PF00511
PF00508		13484	PF00508
PF02541		13485	PF02541
PF02503		13486	PF02503
PF13090		13487	PF13090
PF17941		13488	PF17941
PF13089		13489	PF13089
PF03012		13490	PF03012
PF18165		13491	PF18165
PF18166		13492	PF18166
PF04193		13493	PF04193
PF04403		13494	PF04403
PF01011		13495	PF01011
PF08042		13496	PF08042
PF05402		13497	PF05402
PF13360		13498	PF13360
PF13570		13499	PF13570
PF01502		13500	PF01502
PF01503		13501	PF01503
PF03208		13502	PF03208
PF00697		13503	PF00697
PF09372		13504	PF09372
PF15314		13505	PF15314
PF15798		13506	PF15798
PF05239		13507	PF05239
PF18118		13508	PF18118
PF14343		13509	PF14343
PF10253		13510	PF10253
PF03967		13511	PF03967
PF00874		13512	PF00874
PF09214		13513	PF09214
PF11087		13514	PF11087
PF08270		13515	PF08270
PF17832		13516	PF17832
PF05033		13517	PF05033
PF18604		13518	PF18604
PF18301		13519	PF18301
PF02996		13520	PF02996
PF01920		13521	PF01920
PF13758		13522	PF13758
PF04707		13523	PF04707
PF07156		13524	PF07156
PF00432		13525	PF00432
PF01255		13526	PF01255
PF09687		13527	PF09687
PF01080		13528	PF01080
PF09029		13529	PF09029
PF18264		13530	PF18264
PF07530		13531	PF07530
PF06875		13532	PF06875
PF09480		13533	PF09480
PF12666		13534	PF12666
PF09627		13535	PF09627
PF07929		13536	PF07929
PF17764		13537	PF17764
PF18074		13538	PF18074
PF18319		13539	PF18319
PF00156		13540	PF00156
PF13793		13541	PF13793
PF14572		13542	PF14572
PF07445		13543	PF07445
PF08708		13544	PF08708
PF08707		13545	PF08707
PF09250		13546	PF09250
PF16101		13547	PF16101
PF08273		13548	PF08273
PF00377		13549	PF00377
PF11587		13550	PF11587
PF03991		13551	PF03991
PF03063		13552	PF03063
PF18689		13553	PF18689
PF00485		13554	PF00485
PF06798		13555	PF06798
PF07915		13556	PF07915
PF12999		13557	PF12999
PF13015		13558	PF13015
PF15898		13559	PF15898
PF15937		13560	PF15937
PF06325		13561	PF06325
PF17827		13562	PF17827
PF05185		13563	PF05185
PF17286		13564	PF17286
PF17285		13565	PF17285
PF13010		13566	PF13010
PF15174		13567	PF15174
PF09286		13568	PF09286
PF05824		13569	PF05824
PF07421		13570	PF07421
PF15240		13571	PF15240
PF15455		13572	PF15455
PF08082		13573	PF08082
PF08083		13574	PF08083
PF08084		13575	PF08084
PF18327		13576	PF18327
PF00235		13577	PF00235
PF02161		13578	PF02161
PF12177		13579	PF12177
PF14457		13580	PF14457
PF14461		13581	PF14461
PF14459		13582	PF14459
PF14460		13583	PF14460
PF14462		13584	PF14462
PF14464		13585	PF14464
PF14446		13586	PF14446
PF14445		13587	PF14445
PF14447		13588	PF14447
PF09228		13589	PF09228
PF06607		13590	PF06607
PF14454		13591	PF14454
PF15621		13592	PF15621
PF15172		13593	PF15172
PF05617		13594	PF05617
PF16015		13595	PF16015
PF05478		13596	PF05478
PF03759		13597	PF03759
PF08127		13598	PF08127
PF08126		13599	PF08126
PF02244		13600	PF02244
PF06605		13601	PF06605
PF04352		13602	PF04352
PF17516		13603	PF17516
PF16953		13604	PF16953
PF09180		13605	PF09180
PF09181		13606	PF09181
PF07259		13607	PF07259
PF07376		13608	PF07376
PF08188		13609	PF08188
PF06382		13610	PF06382
PF00260		13611	PF00260
PF00841		13612	PF00841
PF00227		13613	PF00227
PF10584		13614	PF10584
PF10508		13615	PF10508
PF04683		13616	PF04683
PF12283		13617	PF12283
PF04776		13618	PF04776
PF03247		13619	PF03247
PF08374		13620	PF08374
PF11563		13621	PF11563
PF01010		13622	PF01010
PF00361		13623	PF00361
PF00662		13624	PF00662
PF16450		13625	PF16450
PF17758		13626	PF17758
PF02428		13627	PF02428
PF05373		13628	PF05373
PF02983		13629	PF02983
PF00484		13630	PF00484
PF01619		13631	PF01619
PF14850		13632	PF14850
PF00160		13633	PF00160
PF05544		13634	PF05544
PF18513		13635	PF18513
PF02840		13636	PF02840
PF08606		13637	PF08606
PF06424		13638	PF06424
PF12230		13639	PF12230
PF08572		13640	PF08572
PF09785		13641	PF09785
PF03371		13642	PF03371
PF12871		13643	PF12871
PF08799		13644	PF08799
PF12134		13645	PF12134
PF16958		13646	PF16958
PF04303		13647	PF04303
PF06506		13648	PF06506
PF15671		13649	PF15671
PF15708		13650	PF15708
PF15776		13651	PF15776
PF07069		13652	PF07069
PF02340		13653	PF02340
PF13367		13654	PF13367
PF11202		13655	PF11202
PF15609		13656	PF15609
PF15610		13657	PF15610
PF01366		13658	PF01366
PF08372		13659	PF08372
PF13765		13660	PF13765
PF12465		13661	PF12465
PF14765		13662	PF14765
PF00223		13663	PF00223
PF02531		13664	PF02531
PF17550		13665	PF17550
PF02605		13666	PF02605
PF07465		13667	PF07465
PF05479		13668	PF05479
PF08078		13669	PF08078
PF18341		13670	PF18341
PF03912		13671	PF03912
PF00737		13672	PF00737
PF02532		13673	PF02532
PF01788		13674	PF01788
PF02533		13675	PF02533
PF02419		13676	PF02419
PF05151		13677	PF05151
PF02468		13678	PF02468
PF01789		13679	PF01789
PF05757		13680	PF05757
PF04725		13681	PF04725
PF01405		13682	PF01405
PF06514		13683	PF06514
PF07123		13684	PF07123
PF06596		13685	PF06596
PF06298		13686	PF06298
PF07635		13687	PF07635
PF07583		13688	PF07583
PF07627		13689	PF07627
PF07587		13690	PF07587
PF07624		13691	PF07624
PF07626		13692	PF07626
PF07631		13693	PF07631
PF07637		13694	PF07637
PF12588		13695	PF12588
PF01416		13696	PF01416
PF00849		13697	PF00849
PF07276		13698	PF07276
PF01437		13699	PF01437
PF06952		13700	PF06952
PF06290		13701	PF06290
PF06146		13702	PF06146
PF07769		13703	PF07769
PF00421		13704	PF00421
PF14870		13705	PF14870
PF13326		13706	PF13326
PF18240		13707	PF18240
PF05969		13708	PF05969
PF00796		13709	PF00796
PF17205		13710	PF17205
PF02427		13711	PF02427
PF02507		13712	PF02507
PF03244		13713	PF03244
PF01701		13714	PF01701
PF01241		13715	PF01241
PF06404		13716	PF06404
PF07704		13717	PF07704
PF17063		13718	PF17063
PF04046		13719	PF04046
PF04468		13720	PF04468
PF05825		13721	PF05825
PF04012		13722	PF04012
PF06667		13723	PF06667
PF04024		13724	PF04024
PF04839		13725	PF04839
PF07636		13726	PF07636
PF03034		13727	PF03034
PF07455		13728	PF07455
PF16836		13729	PF16836
PF02666		13730	PF02666
PF04230		13731	PF04230
PF04886		13732	PF04886
PF07591		13733	PF07591
PF14449		13734	PF14449
PF04829		13735	PF04829
PF06130		13736	PF06130
PF12703		13737	PF12703
PF11468		13738	PF11468
PF01515		13739	PF01515
PF08416		13740	PF08416
PF12738		13741	PF12738
PF15028		13742	PF15028
PF02126		13743	PF02126
PF10409		13744	PF10409
PF01329		13745	PF01329
PF00809		13746	PF00809
PF01981		13747	PF01981
PF16599		13748	PF16599
PF01091		13749	PF01091
PF05196		13750	PF05196
PF17022		13751	PF17022
PF03095		13752	PF03095
PF04387		13753	PF04387
PF14566		13754	PF14566
PF15713		13755	PF15713
PF01242		13756	PF01242
PF10131		13757	PF10131
PF12453		13758	PF12453
PF18861		13759	PF18861
PF12789		13760	PF12789
PF00854		13761	PF00854
PF15237		13762	PF15237
PF00381		13763	PF00381
PF03829		13764	PF03829
PF03830		13765	PF03830
PF01885		13766	PF01885
PF00358		13767	PF00358
PF00359		13768	PF00359
PF00367		13769	PF00367
PF02378		13770	PF02378
PF13303		13771	PF13303
PF02255		13772	PF02255
PF02302		13773	PF02302
PF01472		13774	PF01472
PF14306		13775	PF14306
PF17785		13776	PF17785
PF09409		13777	PF09409
PF18486		13778	PF18486
PF03209		13779	PF03209
PF07905		13780	PF07905
PF03714		13781	PF03714
PF18457		13782	PF18457
PF00806		13783	PF00806
PF16553		13784	PF16553
PF05398		13785	PF05398
PF08324		13786	PF08324
PF17999		13787	PF17999
PF11773		13788	PF11773
PF18494		13789	PF18494
PF17967		13790	PF17967
PF15826		13791	PF15826
PF16913		13792	PF16913
PF05639		13793	PF05639
PF03136		13794	PF03136
PF04845		13795	PF04845
PF17769		13796	PF17769
PF16904		13797	PF16904
PF02700		13798	PF02700
PF16656		13799	PF16656
PF02245		13800	PF02245
PF09182		13801	PF09182
PF16872		13802	PF16872
PF17426		13803	PF17426
PF01243		13804	PF01243
PF18083		13805	PF18083
PF06971		13806	PF06971
PF06888		13807	PF06888
PF06637		13808	PF06637
PF01862		13809	PF01862
PF07768		13810	PF07768
PF12433		13811	PF12433
PF01480		13812	PF01480
PF00855		13813	PF00855
PF00787		13814	PF00787
PF02194		13815	PF02194
PF12828		13816	PF12828
PF17362		13817	PF17362
PF17443		13818	PF17443
PF12778		13819	PF12778
PF15214		13820	PF15214
PF02436		13821	PF02436
PF07831		13822	PF07831
PF11112		13823	PF11112
PF06958		13824	PF06958
PF08052		13825	PF08052
PF01948		13826	PF01948
PF00282		13827	PF00282
PF12766		13828	PF12766
PF12900		13829	PF12900
PF13883		13830	PF13883
PF16242		13831	PF16242
PF02758		13832	PF02758
PF02748		13833	PF02748
PF00719		13834	PF00719
PF03013		13835	PF03013
PF00070		13836	PF00070
PF07992		13837	PF07992
PF13738		13838	PF13738
PF02852		13839	PF02852
PF09690		13840	PF09690
PF09689		13841	PF09689
PF06640		13842	PF06640
PF14974		13843	PF14974
PF06321		13844	PF06321
PF01483		13845	PF01483
PF09796		13846	PF09796
PF08992		13847	PF08992
PF15884		13848	PF15884
PF08880		13849	PF08880
PF14930		13850	PF14930
PF09099		13851	PF09099
PF09100		13852	PF09100
PF01729		13853	PF01729
PF02749		13854	PF02749
PF18226		13855	PF18226
PF18108		13856	PF18108
PF13652		13857	PF13652
PF12843		13858	PF12843
PF16274		13859	PF16274
PF16551		13860	PF16551
PF06508		13861	PF06508
PF14489		13862	PF14489
PF14819		13863	PF14819
PF02677		13864	PF02677
PF14027		13865	PF14027
PF06177		13866	PF06177
PF02547		13867	PF02547
PF17064		13868	PF17064
PF04484		13869	PF04484
PF10343		13870	PF10343
PF11463		13871	PF11463
PF18299		13872	PF18299
PF14243		13873	PF14243
PF01424		13874	PF01424
PF13902		13875	PF13902
PF00788		13876	PF00788
PF15208		13877	PF15208
PF13890		13878	PF13890
PF14656		13879	PF14656
PF14655		13880	PF14655
PF09311		13881	PF09311
PF07019		13882	PF07019
PF03528		13883	PF03528
PF00566		13884	PF00566
PF07711		13885	PF07711
PF16704		13886	PF16704
PF04698		13887	PF04698
PF09632		13888	PF09632
PF14574		13889	PF14574
PF17650		13890	PF17650
PF17651		13891	PF17651
PF16717		13892	PF16717
PF02144		13893	PF02144
PF03834		13894	PF03834
PF03215		13895	PF03215
PF04824		13896	PF04824
PF04825		13897	PF04825
PF08730		13898	PF08730
PF03835		13899	PF03835
PF04423		13900	PF04423
PF08423		13901	PF08423
PF15696		13902	PF15696
PF04098		13903	PF04098
PF08658		13904	PF08658
PF11976		13905	PF11976
PF13881		13906	PF13881
PF04139		13907	PF04139
PF08605		13908	PF08605
PF04002		13909	PF04002
PF04712		13910	PF04712
PF06098		13911	PF06098
PF04055		13912	PF04055
PF16199		13913	PF16199
PF08497		13914	PF08497
PF18579		13915	PF18579
PF18578		13916	PF18578
PF05691		13917	PF05691
PF15250		13918	PF15250
PF12940		13919	PF12940
PF12560		13920	PF12560
PF03089		13921	PF03089
PF13341		13922	PF13341
PF08652		13923	PF08652
PF10257		13924	PF10257
PF11058		13925	PF11058
PF05498		13926	PF05498
PF18248		13927	PF18248
PF15320		13928	PF15320
PF18755		13929	PF18755
PF04901		13930	PF04901
PF06624		13931	PF06624
PF03787		13932	PF03787
PF05508		13933	PF05508
PF07834		13934	PF07834
PF18278		13935	PF18278
PF00638		13936	PF00638
PF08373		13937	PF08373
PF03085		13938	PF03085
PF07218		13939	PF07218
PF09197		13940	PF09197
PF18602		13941	PF18602
PF11626		13942	PF11626
PF18282		13943	PF18282
PF12137		13944	PF12137
PF18801		13945	PF18801
PF10579		13946	PF10579
PF14538		13947	PF14538
PF02145		13948	PF02145
PF00071		13949	PF00071
PF00616		13950	PF00616
PF03836		13951	PF03836
PF00617		13952	PF00617
PF00618		13953	PF00618
PF14663		13954	PF14663
PF14847		13955	PF14847
PF12234		13956	PF12234
PF16207		13957	PF16207
PF12768		13958	PF12768
PF08169		13959	PF08169
PF12338		13960	PF12338
PF02196		13961	PF02196
PF09457		13962	PF09457
PF06593		13963	PF06593
PF02033		13964	PF02033
PF08081		13965	PF08081
PF15519		13966	PF15519
PF13397		13967	PF13397
PF14752		13968	PF14752
PF17208		13969	PF17208
PF05025		13970	PF05025
PF11464		13971	PF11464
PF18113		13972	PF18113
PF01858		13973	PF01858
PF01857		13974	PF01857
PF08934		13975	PF08934
PF10657		13976	PF10657
PF02341		13977	PF02341
PF00415		13978	PF00415
PF13540		13979	PF13540
PF06405		13980	PF06405
PF04078		13981	PF04078
PF15725		13982	PF15725
PF11776		13983	PF11776
PF16971		13984	PF16971
PF16976		13985	PF16976
PF12273		13986	PF12273
PF07326		13987	PF07326
PF09456		13988	PF09456
PF05177		13989	PF05177
PF16359		13990	PF16359
PF16358		13991	PF16358
PF14473		13992	PF14473
PF06271		13993	PF06271
PF09187		13994	PF09187
PF04381		13995	PF04381
PF11002		13996	PF11002
PF05183		13997	PF05183
PF00680		13998	PF00680
PF00978		13999	PF00978
PF00998		14000	PF00998
PF02123		14001	PF02123
PF07925		14002	PF07925
PF09231		14003	PF09231
PF10262		14004	PF10262
PF16814		14005	PF16814
PF11747		14006	PF11747
PF18501		14007	PF18501
PF17378		14008	PF17378
PF15165		14009	PF15165
PF00154		14010	PF00154
PF16786		14011	PF16786
PF17946		14012	PF17946
PF11465		14013	PF11465
PF11548		14014	PF11548
PF01030		14015	PF01030
PF17190		14016	PF17190
PF17191		14017	PF17191
PF17768		14018	PF17768
PF07508		14019	PF07508
PF02565		14020	PF02565
PF11967		14021	PF11967
PF13114		14022	PF13114
PF06959		14023	PF06959
PF16124		14024	PF16124
PF02132		14025	PF02132
PF03837		14026	PF03837
PF03838		14027	PF03838
PF02631		14028	PF02631
PF07964		14029	PF07964
PF08534		14030	PF08534
PF14759		14031	PF14759
PF07807		14032	PF07807
PF07808		14033	PF07808
PF02014		14034	PF02014
PF05755		14035	PF05755
PF10715		14036	PF10715
PF18561		14037	PF18561
PF11495		14038	PF11495
PF07494		14039	PF07494
PF02010		14040	PF02010
PF03432		14041	PF03432
PF04607		14042	PF04607
PF04221		14043	PF04221
PF16180		14044	PF16180
PF18506		14045	PF18506
PF16181		14046	PF16181
PF06296		14047	PF06296
PF12606		14048	PF12606
PF03763		14049	PF03763
PF03766		14050	PF03766
PF07850		14051	PF07850
PF08978		14052	PF08978
PF00979		14053	PF00979
PF06016		14054	PF06016
PF05993		14055	PF05993
PF07781		14056	PF07781
PF06043		14057	PF06043
PF01664		14058	PF01664
PF04582		14059	PF04582
PF17750		14060	PF17750
PF04057		14061	PF04057
PF08048		14062	PF08048
PF04796		14063	PF04796
PF06970		14064	PF06970
PF16900		14065	PF16900
PF07506		14066	PF07506
PF10723		14067	PF10723
PF16793		14068	PF16793
PF06504		14069	PF06504
PF05732		14070	PF05732
PF03090		14071	PF03090
PF13814		14072	PF13814
PF11423		14073	PF11423
PF01421		14074	PF01421
PF13574		14075	PF13574
PF13582		14076	PF13582
PF13583		14077	PF13583
PF13688		14078	PF13688
PF01446		14079	PF01446
PF17873		14080	PF17873
PF01719		14081	PF01719
PF01051		14082	PF01051
PF05797		14083	PF05797
PF08661		14084	PF08661
PF08646		14085	PF08646
PF08542		14086	PF08542
PF08724		14087	PF08724
PF06926		14088	PF06926
PF02486		14089	PF02486
PF14051		14090	PF14051
PF03248		14091	PF03248
PF08808		14092	PF08808
PF05140		14093	PF05140
PF04851		14094	PF04851
PF06954		14095	PF06954
PF00239		14096	PF00239
PF14948		14097	PF14948
PF00072		14098	PF00072
PF11407		14099	PF11407
PF11487		14100	PF11487
PF18528		14101	PF18528
PF11891		14102	PF11891
PF02453		14103	PF02453
PF15449		14104	PF15449
PF04527		14105	PF04527
PF03732		14106	PF03732
PF14223		14107	PF14223
PF14244		14108	PF14244
PF02813		14109	PF02813
PF17756		14110	PF17756
PF17812		14111	PF17812
PF17813		14112	PF17813
PF00424		14113	PF00424
PF16727		14114	PF16727
PF15969		14115	PF15969
PF15968		14116	PF15968
PF09545		14117	PF09545
PF09665		14118	PF09665
PF09491		14119	PF09491
PF09499		14120	PF09499
PF18062		14121	PF18062
PF09549		14122	PF09549
PF18643		14123	PF18643
PF09504		14124	PF09504
PF09552		14125	PF09552
PF09516		14126	PF09516
PF09517		14127	PF09517
PF09553		14128	PF09553
PF14511		14129	PF14511
PF09554		14130	PF09554
PF09556		14131	PF09556
PF09518		14132	PF09518
PF09519		14133	PF09519
PF09561		14134	PF09561
PF09563		14135	PF09563
PF09562		14136	PF09562
PF09567		14137	PF09567
PF09568		14138	PF09568
